tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
21536,514065,2015-06-16,0,19,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3422 GRACE AVENUE,10469,Bronx,212,2,Bronx,12,83,36,BX13,Co-op City,2046202,New York,40.87943769,-73.83972499,1028571.546,259721.2303
518657,511085,2015-12-15,0,10,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,99 EINSTEIN LOOP NORTH,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2030200,New York,40.8654369,-73.82307809,1033185.283,254629.0633
518656,511085,2015-12-15,0,8,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,99 EINSTEIN LOOP NORTH,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2030200,New York,40.86553157,-73.82330246,1033123.154,254663.4287
518705,511084,2015-12-15,0,4,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,141 EINSTEIN LOOP EAST,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2030200,New York,40.86443862,-73.82199297,1033486.157,254265.9607
518658,511085,2015-12-15,0,23,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,99 EINSTEIN LOOP NORTH,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2030200,New York,40.86539024,-73.82296749,1033215.91,254612.123
15740,511103,2015-06-10,0,13,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,4160 HUTCHINSON RIVER PARKWAY EAST,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2030200,New York,40.86588609,-73.82308512,1033183.009,254792.7149
350974,511159,2015-10-20,0,20,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,170 DREISER LOOP,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87726604,-73.82965171,1031358.69,258935.2722
516621,511112,2015-12-14,0,6,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2085 BARTOW AVENUE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.86967014,-73.82762678,1031924.115,256168.886
519725,511232,2015-12-15,0,7,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,900 BAYCHESTER AVENUE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87734659,-73.83359137,1030269.149,258962.5244
517086,511160,2015-12-14,0,12,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3285 ROMBOUTS AVENUE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.88000141,-73.82763431,1031914.627,259932.9651
516620,511112,2015-12-14,0,20,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2085 BARTOW AVENUE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.86966572,-73.82775464,1031888.755,256167.2072
516453,511117,2015-12-14,0,8,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,650 BAYCHESTER AVENUE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87236297,-73.83352278,1030291.567,257146.8348
518075,511124,2015-12-15,0,22,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,100 BENCHLEY PLACE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87591139,-73.82453466,1032774.763,258444.5137
518076,511124,2015-12-15,0,22,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1 COOPER PLACE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87600806,-73.82450443,1032783.054,258479.7515
516445,511117,2015-12-14,0,24,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,620 BAYCHESTER AVENUE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.8712791,-73.8329855,1030440.912,256752.2215
516703,516088,2015-12-14,0,6,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,765 CO-OP CITY BOULEVARD,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.8788949,-73.82734586,1031995.186,259529.9771
521881,511129,2015-12-16,0,5,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,140 BENCHLEY PLACE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87358538,-73.82587162,1032406.712,257596.3185
518116,511124,2015-12-15,0,20,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3203 PEARTREE AVENUE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87978217,-73.82372069,1032997.026,259855.2415
518077,511124,2015-12-15,0,4,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1 COOPER PLACE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87620005,-73.8244383,1032801.2,258549.7349
543339,511216,2016-01-07,0,10,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3467 STEENWICK AVENUE,10475,Bronx,210,2,Bronx,12,82,34,BX13,Co-op City,2046201,New York,40.88155626,-73.82974022,1031331.174,260498.3199
543329,511216,2016-01-07,0,10,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1010 BAYCHESTER AVENUE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.88077545,-73.83085744,1031022.785,260213.2405
16574,511139,2015-06-10,0,13,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,120 DARROW PLACE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87788889,-73.83196641,1030718.14,259160.964
14291,511121,2015-06-09,0,4,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1 BROUN PLACE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.8731468,-73.82658946,1032208.503,257436.1345
15545,511240,2015-06-10,0,89,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2014 BARTOW AVENUE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.86920031,-73.83008098,1031245.679,255996.3837
16571,511139,2015-06-10,0,11,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,950 BAYCHESTER AVENUE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87810888,-73.83251508,1030566.256,259240.8247
16575,511139,2015-06-10,0,20,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,120 DARROW PLACE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87785494,-73.83186521,1030746.151,259148.6468
14315,511120,2015-06-09,0,11,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1 BROUN PLACE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87311829,-73.82686399,1032132.602,257425.5948
17159,511158,2015-06-11,0,30,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,998 CO-OP CITY BOULEVARD,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87925138,-73.83164075,1030807.246,259657.5467
17168,511158,2015-06-11,0,41,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,920 CO-OP CITY BOULEVARD,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87830407,-73.83036682,1031160.199,259313.0821
16576,511139,2015-06-10,0,24,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,120 DARROW PLACE,10475,Bronx,210,2,Bronx,12,82,36,BX13,Co-op City,2046201,New York,40.87782198,-73.83176698,1030773.339,259136.6918
475376,513962,2015-11-20,0,18,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,3353 DE REIMER AVENUE,10475,Bronx,212,2,Bronx,12,83,36,BX13,Co-op City,2046202,New York,40.87891085,-73.8364005,1029491.239,259530.9843
475097,515726,2015-11-20,0,6,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,3300 BOLLER AVENUE,10475,Bronx,212,2,Bronx,12,83,36,BX13,Co-op City,2046202,New York,40.87908534,-73.83432126,1030066.104,259595.6367
346080,513368,2015-10-19,0,10,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,3040 COLDEN AVENUE,10469,Bronx,212,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034200,New York,40.87086411,-73.85937036,1023143.948,256588.2106
216399,512970,2015-09-11,0,10,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,2906 FENTON AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2036000,New York,40.86775532,-73.84420896,1027339.146,255462.6538
216550,512962,2015-09-11,0,29,OffsetFromCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2905 O'NEILL PLACE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2036000,New York,40.86781967,-73.84309266,1027647.854,255486.6505
367659,513128,2015-10-23,0,7,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1431 ARNOW AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2036000,New York,40.86753458,-73.84487085,1027156.221,255381.905
320968,512955,2015-10-13,0,34,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2768 SEXTON PLACE,10469,Bronx,211,2,Bronx,12,80,36,BX31,Allerton-Pelham Gardens,2035000,New York,40.86884421,-73.84775145,1026358.665,255857.6553
368287,513008,2015-10-23,0,24,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2926 WILSON AVENUE,10469,Bronx,211,2,Bronx,12,80,36,BX31,Allerton-Pelham Gardens,2035000,New York,40.86848814,-73.84890687,1026039.326,255727.3708
366878,512981,2015-10-23,0,16,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2911 WILSON AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2035000,New York,40.86804781,-73.84910993,1025983.44,255566.8446
318848,512982,2015-10-13,0,14,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2911 BOUCK AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.86792247,-73.85005499,1025722.131,255520.7295
318849,512982,2015-10-13,0,21,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2915 BOUCK AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.86809151,-73.85005037,1025723.303,255582.3186
318551,512992,2015-10-13,0,18,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2900 PEARSALL AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.86791867,-73.85180107,1025239.198,255518.5228
318555,512992,2015-10-13,0,20,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2934 PEARSALL AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.8685097,-73.85178229,1025244.028,255733.8685
316902,513088,2015-10-13,0,17,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2927 HERING AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.8685375,-73.8537982,1024686.452,255743.0601
316903,513088,2015-10-13,0,15,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2933 HERING AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.86865604,-73.85379432,1024687.454,255786.2486
316705,513095,2015-10-13,0,8,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2920 HERING AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.86833564,-73.85366679,1024722.921,255669.574
318554,512992,2015-10-13,0,25,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2934 PEARSALL AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.86844604,-73.85178432,1025243.508,255710.6747
318160,513160,2015-10-13,0,4,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,3211 HERING AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.87175373,-73.85369443,1024713.195,256914.9045
318162,513160,2015-10-13,0,13,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,3231 HERING AVENUE,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.87216752,-73.85368167,1024716.475,257065.6687
319013,513147,2015-10-13,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1256 EAST GUN HILL ROAD,10469,Bronx,211,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.87215695,-73.85037446,1025631.137,257063.3632
347881,513618,2015-10-19,0,10,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1075 DUNCAN STREET,10469,Bronx,212,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034800,New York,40.87307001,-73.85629088,1023994.319,257393.2878
346599,513366,2015-10-19,0,16,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,3013 HONE AVENUE,10469,Bronx,212,2,Bronx,12,83,36,BX31,Allerton-Pelham Gardens,2034400,New York,40.86999657,-73.85765277,1023619.495,256272.8986
346451,513023,2015-10-19,0,22,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2911 HONE AVENUE,10469,Bronx,211,2,Bronx,12,80,36,BX31,Allerton-Pelham Gardens,2034400,New York,40.86815115,-73.85771612,1023603.064,255600.5121
346453,513023,2015-10-19,0,18,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2919 HONE AVENUE,10469,Bronx,211,2,Bronx,12,80,36,BX31,Allerton-Pelham Gardens,2034400,New York,40.86853529,-73.8577036,1023606.3,255740.4748
346461,513023,2015-10-19,0,17,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2934 HONE AVENUE,10469,Bronx,211,2,Bronx,12,80,36,BX31,Allerton-Pelham Gardens,2034400,New York,40.86885358,-73.85769323,1023608.981,255856.4437
346455,513023,2015-10-19,0,3,OffsetFromCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2919 HONE AVENUE,10469,Bronx,211,2,Bronx,12,80,36,BX31,Allerton-Pelham Gardens,2034400,New York,40.86858532,-73.85773633,1023597.219,255758.69
466720,514564,2015-11-18,0,25,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,850 EAST 226 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040600,New York,40.88698394,-73.85518572,1024291.582,262463.1861
467096,514598,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,870 EAST 228 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040600,New York,40.88812492,-73.8538431,1024662.126,262879.5061
466719,514564,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,853 EAST 226 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040600,New York,40.88701681,-73.85528914,1024262.968,262475.1136
466333,514456,2015-11-18,0,2,OffsetFromCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,876 EAST 225 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040600,New York,40.88597927,-73.85500985,1024340.818,262097.2232
467097,514598,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,862 EAST 228 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040600,New York,40.88826273,-73.85426893,1024544.302,262929.5198
466818,514566,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,872 EAST 227 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040600,New York,40.8873934,-73.85414397,1024579.38,262612.8446
467009,514599,2015-11-18,0,18,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,4035 BRONXWOOD AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040600,New York,40.88765703,-73.85390937,1024644.088,262709.0042
466819,514566,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,842 EAST 227 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040600,New York,40.88770732,-73.85512743,1024307.265,262726.7669
466447,514623,2015-11-18,0,30,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1016 EAST 231 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2042400,New York,40.88902054,-73.84881462,1026051.929,263208.1764
464952,514618,2015-11-17,0,84,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,4108 BRONXWOOD AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2042400,New York,40.88915526,-73.85282354,1024943.403,263255.3725
156442,514676,2015-08-18,0,10,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,4161 LACONIA AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2042400,New York,40.88877263,-73.84656347,1026674.517,263118.9351
463882,514504,2015-11-17,0,5,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,777 EAST 222 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2039600,New York,40.88493216,-73.8589774,1023244.376,261713.9274
354596,514446,2015-10-20,0,55,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,969 EAST 225 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88531241,-73.85247502,1025042.123,261855.4304
466594,514584,2015-11-18,0,3,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,930 EAST 229 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88840646,-73.85212942,1025135.783,262982.8793
466593,514584,2015-11-18,0,5,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,930 EAST 229 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.8884383,-73.85222948,1025108.097,262994.4327
468355,514501,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1040 EAST 228 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88665355,-73.84921866,1025941.698,262345.5938
468413,514520,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,4051 LACONIA AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88643249,-73.84819824,1026223.988,262265.5398
468240,514499,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1057 EAST 227 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88578887,-73.84878232,1026062.891,262030.7654
467877,514439,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1044 EAST 227 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88591457,-73.84951943,1025858.995,262076.2131
467884,514439,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,4016 PAULDING AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88635892,-73.85090532,1025475.512,262237.449
467881,514439,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1010 EAST 227 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.8862489,-73.85056218,1025570.461,262197.5275
467879,514439,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1016 EAST 227 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88614316,-73.85023236,1025661.723,262159.1565
467883,514439,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1010 EAST 227 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88628308,-73.85066879,1025540.962,262209.9304
467880,514439,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1016 EAST 227 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88615811,-73.850279,1025648.817,262164.5827
467734,514440,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,4011 LACONIA AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88538778,-73.84863625,1026103.534,261884.7017
467733,514440,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,4011 LACONIA AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88532902,-73.84867548,1026092.723,261863.2742
467735,514440,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,4015 LACONIA AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88548082,-73.84857414,1026120.65,261918.6284
467875,514439,2015-11-18,0,2,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1062 EAST 227 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040400,New York,40.88572658,-73.84893311,1026021.238,262007.9977
464661,514759,2015-11-17,0,7,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,825 EAST 230 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2042200,New York,40.89014981,-73.85464124,1024440.218,263616.8869
464870,514790,2015-11-17,0,17,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,4101 BARNES AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2042200,New York,40.88982397,-73.85622941,1024001.301,263497.4468
157414,514905,2015-08-18,0,20,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,818 EAST 232 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2042200,New York,40.8915782,-73.85423969,1024550.376,264137.4921
61247,514548,2015-07-12,0,1,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,3920 BRONX BOULEVARD,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2039400,New York,40.88759932,-73.86492232,1021599.04,262683.0905
79559,514481,2015-07-19,0,1,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,652 EAST 223 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2039400,New York,40.88686191,-73.86289402,1022160.286,262415.2951
79561,514481,2015-07-19,0,1,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,664 EAST 223 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2039400,New York,40.88678302,-73.86264662,1022228.737,262386.658
62539,515034,2015-07-12,0,1,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,652 EAST 233 STREET,10466,Bronx,212,2,Bronx,12,81,36,BX44,Williamsbridge-Olinville,2042000,New York,40.8937509,-73.85886058,1023271.501,264927.0023
62542,515034,2015-07-12,0,1,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,662 EAST 233 STREET,10466,Bronx,212,2,Bronx,12,81,36,BX44,Williamsbridge-Olinville,2042000,New York,40.89367381,-73.85861844,1023338.493,264899.0241
80494,514941,2015-07-20,0,2,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,4170 CARPENTER AVENUE,10466,Bronx,212,2,Bronx,12,81,36,BX44,Williamsbridge-Olinville,2042000,New York,40.89338553,-73.86069123,1022765.585,264793.0738
89951,514841,2015-07-23,0,3,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,4100 LOWERRE PLACE,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2042000,New York,40.89120106,-73.85969183,1023043.169,263997.6243
79783,514764,2015-07-19,0,3,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,4044 CARPENTER AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2040800,New York,40.89066886,-73.86217395,1022357.206,263802.6325
